Start time;zcr_mean;energy_mean;energy_entropy_mean;spectral_centroid_mean;spectral_spread_mean;spectral_entropy_mean;spectral_flux_mean;spectral_rolloff_mean;mfcc_1_mean;mfcc_2_mean;mfcc_3_mean;mfcc_4_mean;mfcc_5_mean;mfcc_6_mean;mfcc_7_mean;mfcc_8_mean;mfcc_9_mean;mfcc_10_mean;mfcc_11_mean;mfcc_12_mean;mfcc_13_mean;chroma_1_mean;chroma_2_mean;chroma_3_mean;chroma_4_mean;chroma_5_mean;chroma_6_mean;chroma_7_mean;chroma_8_mean;chroma_9_mean;chroma_10_mean;chroma_11_mean;chroma_12_mean;chroma_std_mean;zcr_std;energy_std;energy_entropy_std;spectral_centroid_std;spectral_spread_std;spectral_entropy_std;spectral_flux_std;spectral_rolloff_std;mfcc_1_std;mfcc_2_std;mfcc_3_std;mfcc_4_std;mfcc_5_std;mfcc_6_std;mfcc_7_std;mfcc_8_std;mfcc_9_std;mfcc_10_std;mfcc_11_std;mfcc_12_std;mfcc_13_std;chroma_1_std;chroma_2_std;chroma_3_std;chroma_4_std;chroma_5_std;chroma_6_std;chroma_7_std;chroma_8_std;chroma_9_std;chroma_10_std;chroma_11_std;chroma_12_std;chroma_std_std;Agent
0;0.1687578222778473;0.010658019591159563;2.785128887408878;0.2597166693327274;0.23367527351903056;1.2062618879977483;0.006858943666927744;0.24074999999999996;-27.57823653345099;2.410544186165666;0.32535287727707685;0.10865844011743742;-0.440697501632113;0.2006416780904769;0.28294853342080617;0.02309552924254036;0.15635885476394695;-0.11188916766926513;-0.01966771083069558;-0.14145169842205213;0.039844265164030244;0.0379070855144486;0.0065469275206344445;0.031652073105750564;0.022805785770628327;0.017417667725961223;0.013755989037627384;0.017112463874915572;0.002908236048740879;0.004843303542880029;0.022567237984367813;0.0407147388754633;0.030849739983756147;0.027693462321166994;0.1306252677491795;0.01246785129779887;0.6763956959375192;0.11658829287305088;0.046233364599860036;0.665988944678679;0.004667888277349263;0.235185897217499;5.464717166583933;1.1668329458213;0.8264910625259858;0.5645453079991551;0.5208529158318939;0.5834558967236616;0.3756615468660388;0.31777065727768666;0.29169004978456675;0.23857967573340855;0.237901356214191;0.32173114141265147;0.23971287738458852;0.03829204770529145;0.007952041251681433;0.031089594470696338;0.04015240928639371;0.020862365187116042;0.01967719433631005;0.033992354417984566;0.007505249917135348;0.00714140538485317;0.03260978855479574;0.044776853792699134;0.05119770993713553;0.01730283847718215;" Male
"
2;0.14022215269086358;0.007945718990280392;2.6976748958579977;0.2467830853903882;0.24310758697731538;1.0966982667530896;0.007557000793780971;0.2306875;-27.84150134649795;2.4084056217347314;0.5211096729008858;0.24667860088210683;-0.33210958831463067;0.3159266923034605;0.23708381530079628;0.042136871473188287;0.1149159090682422;-0.06652567350642044;0.041207702067173765;-0.16999335959873307;0.06427645377334561;0.047757464687446814;0.007668971440201763;0.03375615572847885;0.015520563485968997;0.016875575917190612;0.009786173159119867;0.030573869587895142;0.0032503885491088668;0.00850604317011612;0.03380362470318039;0.04474083280876904;0.03845753526591387;0.03167065511415399;0.07776548277088291;0.010321935109384124;0.6515131709604325;0.07680466765461796;0.04072056397415802;0.6239457073584731;0.005581499836777859;0.18721727642968744;4.4799082311092215;0.9444477676223199;0.8845192205485829;0.5670496466170821;0.4910708508060578;0.5573137123844941;0.41212269486725633;0.3627481247701221;0.2863500548394517;0.29271660152000695;0.22468068409567277;0.3046809703517504;0.24570617707799441;0.04972009057528434;0.01037194774048665;0.030403790199088367;0.01670125468456685;0.016798371778663647;0.008968313055052449;0.045107740555037405;0.007598695719562384;0.012195219620447166;0.04573742441835827;0.04702025164899672;0.05751665704638935;0.018006016208796268;Silencio
4;0.13401620446610896;0.0033703877831131332;2.7999167559286358;0.24386429162074394;0.25204538395395426;1.0049180346552304;0.006746148615121916;0.20503289473684214;-31.712707611887147;2.1193900721982666;0.3220252406209002;0.3961637608285102;0.07120135841361148;0.26751630835739254;0.12464272354602464;0.0433814406073853;0.07435397541219688;-0.04397217686558521;0.036806474959033574;-0.09304706662957905;0.06550232178080596;0.029950278645696396;0.007618161919426648;0.08167754516724976;0.01984363387664214;0.029043792674601818;0.008913899142762569;0.06379767247042227;0.0017656348427536092;0.0077993061968464365;0.026485623438109774;0.05775510486784709;0.018703187852262406;0.04129822699213462;0.06671454697955356;0.006151956842881485;0.48412592978890795;0.06481978330720473;0.036855845825212244;0.5567575029739165;0.006181725578869747;0.1630247062226733;5.102957109459082;0.7330734406770048;0.79276308322708;0.44737737788823967;0.5569830195477194;0.4500747620346595;0.3369201304685639;0.3021703603788023;0.2693230588926529;0.2534322498605036;0.17758259318630518;0.1809581963465275;0.1969376001409816;0.043199526253687406;0.010050732416246305;0.10844508029419204;0.02303086014889782;0.03044538743452917;0.008889604319392286;0.06744441456149176;0.002219237505397716;0.01136087101967288;0.03994906149639452;0.04603768778784951;0.03656593304255958;0.028847111365349887;" Male
"
6;0.12814629397858435;7.475136183930575e-06;2.843645865176096;0.23215142680473294;0.24790228294576647;1.0123742828780338;0.005333224931520182;0.171875;-35.84344891504152;1.8514228395459615;-0.10355777696306578;0.5958613849634387;0.4499687670099837;0.18811182335796076;0.025456279314596125;0.07585535176850493;0.007308576516595704;-0.0008676206915374495;0.013864007470532954;-0.02616562255043781;0.04053578754219419;0.012663840001417109;0.006818294895074053;0.13094119471812599;0.02629572466590906;0.04213294672191006;0.007207769121246872;0.0987312607930362;0.0016022994842470582;0.006028718350019944;0.011852441002323072;0.06540906480422641;0.004797789301230922;0.04947665809540766;0.04017402525201516;1.710324955649003e-05;0.47170366947893244;0.04689082321636797;0.02739272147305944;0.5274356758316121;0.005083739263914619;0.09307511713962846;1.100658132215164;0.28772914947747574;0.4578961583578329;0.28375416258831615;0.3149805526626397;0.2293380889509912;0.14426409346722754;0.1501573649710539;0.23268937049261326;0.14472331191753343;0.14707276983949813;0.12468231649649553;0.14085935471156566;0.010424610590609767;0.00679521642791981;0.1378655242003443;0.02736100462253957;0.035196876531237625;0.0074162003054856155;0.07062556998815717;0.0016766059611779789;0.00541622571636249;0.010613467561819936;0.03499518476179539;0.004254145483726272;0.036453415690343265;" Male
"
