Start time;zcr_mean;energy_mean;energy_entropy_mean;spectral_centroid_mean;spectral_spread_mean;spectral_entropy_mean;spectral_flux_mean;spectral_rolloff_mean;mfcc_1_mean;mfcc_2_mean;mfcc_3_mean;mfcc_4_mean;mfcc_5_mean;mfcc_6_mean;mfcc_7_mean;mfcc_8_mean;mfcc_9_mean;mfcc_10_mean;mfcc_11_mean;mfcc_12_mean;mfcc_13_mean;chroma_1_mean;chroma_2_mean;chroma_3_mean;chroma_4_mean;chroma_5_mean;chroma_6_mean;chroma_7_mean;chroma_8_mean;chroma_9_mean;chroma_10_mean;chroma_11_mean;chroma_12_mean;chroma_std_mean;zcr_std;energy_std;energy_entropy_std;spectral_centroid_std;spectral_spread_std;spectral_entropy_std;spectral_flux_std;spectral_rolloff_std;mfcc_1_std;mfcc_2_std;mfcc_3_std;mfcc_4_std;mfcc_5_std;mfcc_6_std;mfcc_7_std;mfcc_8_std;mfcc_9_std;mfcc_10_std;mfcc_11_std;mfcc_12_std;mfcc_13_std;chroma_1_std;chroma_2_std;chroma_3_std;chroma_4_std;chroma_5_std;chroma_6_std;chroma_7_std;chroma_8_std;chroma_9_std;chroma_10_std;chroma_11_std;chroma_12_std;chroma_std_std;Agent
0;0.1836506159014558;0.014555741975950843;2.9235042556238082;0.275163790307223;0.21033488148017918;1.3415110810699502;0.004607368228800519;0.24644736842105258;-29.412219838168287;2.1629981714340754;-0.5075959401910073;-0.06267734069582097;-0.33943164406025644;-0.09897076016719547;-0.2750448815776871;0.0064702434425328356;-0.12250116248628322;-0.24161988390156494;-0.20826243050003995;-0.015002832308340862;-0.26332317582984055;0.01760355798172476;0.01943565640273116;0.014725671401110509;0.013543184606462174;0.009127652138114421;0.013618862571386114;0.01324921180361078;0.008756468185542047;0.018345896918767313;0.011410190412415411;0.010097308614795639;0.014519842163694785;0.012657536505199353;0.12252089127915426;0.026241194893980614;0.541370599649325;0.11598972580056863;0.0342867228145657;0.35277165462073357;0.0033251784329622596;0.16136611647339835;5.7773247102530885;1.2508838378774156;0.7905260174330777;0.4437844411477471;0.3768352410895759;0.4137953353718013;0.24511107520668393;0.28310249660446973;0.1905941631051214;0.2671684938609414;0.26854161917637126;0.2353086990396802;0.22728036794822828;0.018581503614683054;0.020116598015887967;0.012752845182269917;0.013932808998891951;0.008615991269278832;0.01651823787177291;0.01298804947666106;0.012964086563545826;0.018355843127336135;0.01616315610606246;0.011133689311560845;0.01501718375494391;0.0068162600331024056;" Masculino
"
2;0.1411486580447782;0.013995151407481365;2.9636543110385287;0.23375033065179407;0.2080149293706593;1.3845877422963984;0.004668168967825399;0.22263888888888886;-28.305630349234118;2.580031608882243;-0.6932097963443701;-0.03649991497470343;-0.41965587244926456;-0.1126973013227508;-0.19632349342982333;0.0183819578099877;-0.15906832891863398;-0.36765753731701356;-0.22874507992272664;0.006412810887838131;-0.26662389013085813;0.01799746746612937;0.020810911231816956;0.016748041901341465;0.016305283346327793;0.01210875809107292;0.016055716298866617;0.01358871165441964;0.005982241640173638;0.019589240391269015;0.012357095571462393;0.009834311403760022;0.014007085806508005;0.0136053493442302;0.01936245475765263;0.025208718015588452;0.39931311290398913;0.029847353196536985;0.022204349333317802;0.2341181423617699;0.0034822418020892813;0.06089877885008943;4.080617036638098;0.5719018351771649;0.546752314246596;0.439253973286979;0.444432632302454;0.5002293641660316;0.2527338116934177;0.24302198296292654;0.17676495583666174;0.26919700715466194;0.28033405544498347;0.27072726358933147;0.16860440542515936;0.015484770388117495;0.0187438885944605;0.01324652393735003;0.013908497789771284;0.009703493840076538;0.017074767870052528;0.01367634612153348;0.007649164593356455;0.019652953179092426;0.01847434463763378;0.011694341053485331;0.014949100807005863;0.005202945310654408;" Masculino
"
